RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31
394998,25,"Portland, OR",msa,OR,1103.117211025923,1111.493640758316,1128.2915539744702,1144.7217845773837,1159.9188342002956,1173.854505964969,1191.7011748841153,1204.7554503941992,1216.204025523601,1218.721373631646,1217.2601579476002,1214.4500939819325,1216.6916831976196,1225.1034966331017,1238.2996069571318,1250.0719654486377,1263.708553644899,1274.2769694034816,1280.4772348855302,1282.4766769124692,1281.5700844524583,1278.298054469322,1273.4174631190897,1271.334786453316,1276.5387307662372,1287.543600276471,1303.7793058041807,1318.6837601822967,1329.5352088891837,1335.489126696997,1339.1953296475206,1342.537661427197,1339.7853377871545,1332.4740631355428,1325.7221012348748,1321.7128043734372,1321.9340869944967,1324.517794644004,1333.2899525939504,1345.1099536568972,1358.5633154767618,1367.3196334317963,1373.308616838054,1377.0009041585106,1375.3756012028696,1371.8484319265478,1368.3187282951892,1368.5248302551047,1372.9559349583228,1375.9093160522525,1385.4428507327425,1393.3191730509943,1406.9139432198158,1413.6484214154727,1424.0940194516752,1426.2510375613265,1427.948828750681,1422.2624378745456,1419.7417263395596,1416.7426536175806,1418.7302922873662,1422.6558646276446,1431.637061929894,1430.8804376887697,1430.2790685237924,1432.3257013815587,1445.6352946269717,1456.0814297296972,1459.760237845224,1453.4552750337732,1447.3290181798193,1439.41946649242,1445.0267579536564,1453.0044917057764,1468.0935612171895,1488.0321195815127,1514.2878217270138,1544.3140714591734,1567.903683259844,1589.8807023431452,1606.59523164433,1614.757926728139,1615.8029221885615,1613.97701084879,1616.847610122234,1625.8556870073762,1639.8822162130627,1659.0410413439424,1682.1279828058357,1707.0760849724031,1727.6087690155346,1736.9482382767433,1737.7284960979007,1728.0947620408854,1717.942964016196,1712.270433064003,1713.0482557181604,1720.535047951735,1730.5978947281442,1734.7818725011275,1737.0173257663887,1732.0788746822573,1733.772854749851,1731.8218713771423,1727.8512899066086,1717.5102976486462,1704.331561216587,1695.5618385593782,1696.4633876349956,1707.0946042275343,1721.6446201731158,1738.1943302297936,1754.2318210386154,1769.139625545568,1778.647842691702,1780.0883401149624,1779.5988323618224,1771.9555269855955,1763.7079034218636,1752.2676235939937,1749.9082700155884,1755.067655998803,1764.333787534683,1775.9694091883214,1786.329692368329,1797.7686055822576,1804.706364043465,1806.7379293116476,1801.798571460362,1792.6341591851792,1780.6027516420454,1770.5286526289951,1767.0483298206889,1771.7451608764818,1779.7496857583794
395045,26,"Sacramento, CA",msa,CA,1196.7681507749974,1205.6111752250663,1216.6594584916706,1226.174546503824,1236.5776410544495,1247.4742861660384,1255.5573418861864,1267.3236005955266,1276.1384248946504,1282.2250178088668,1283.3808994589515,1284.563951971481,1291.9057504148534,1298.5514300117848,1306.498329725811,1319.5055400938002,1335.4462386455752,1352.4872053453034,1361.22986718191,1370.0347981035943,1368.350664035046,1369.6180951687795,1368.7731173428333,1377.110220750008,1386.477466239956,1404.4569014465276,1423.9126952062886,1443.8516019450951,1459.9360306119215,1473.3193719070266,1484.0192553173663,1495.2937991971196,1500.2397252702344,1505.640948761142,1501.3196080339164,1503.9781334119027,1507.8167492126297,1510.709214910066,1523.2424673118708,1537.3549146734892,1559.2652758023478,1571.2651425551037,1578.8950201548632,1586.671740455487,1586.2122334466078,1586.552315588004,1580.9664726544909,1584.3158206342268,1586.7882536470393,1598.3287150310832,1611.55108250466,1628.8976588588023,1640.1218245898397,1651.2302070622295,1657.300854412079,1664.1131467518296,1663.9604558285257,1664.4023743352925,1658.6225724909195,1656.9923240613753,1659.5384625514032,1669.7729273314987,1681.0753906783425,1684.6841464196352,1685.018576713103,1695.1077715602885,1711.3767699021455,1734.633313279404,1751.1783379133392,1765.22299121143,1775.5071363943432,1781.337521044762,1793.815380025144,1806.9609582874828,1823.1959329608364,1842.1094436875017,1875.7838226481404,1910.9571394383177,1946.6361006523828,1971.358334625918,1990.8397872354412,2000.2123186538847,2006.3853578130957,2006.5705855525,2011.5833604813072,2017.2567386225776,2033.3453952835944,2052.0263593820987,2067.923482949723,2085.461604066925,2098.8209510372462,2108.878857856409,2106.0833849415053,2098.230101176835,2079.518733776128,2063.7349733524693,2057.4414685761953,2062.75080714057,2080.027440189567,2089.8714346882316,2102.227833978756,2109.695993043549,2118.136804435876,2122.03449713332,2124.737452091845,2120.259085811108,2115.0891684413705,2108.904492750598,2111.095172338505,2119.173838481055,2133.2342519633444,2149.0574945273156,2162.4946019653917,2172.6747345066924,2181.1407516642607,2190.082434176449,2189.4686742537224,2186.3767515748286,2182.7161181819065,2172.522537827127,2171.797628563995,2171.0878652996767,2187.89507724812,2199.2968920172875,2212.7623982606424,2222.9932343830124,2230.045534817558,2236.471356400649,2234.176391209136,2231.300594979504,2221.71971095026,2217.325641742311,2213.8487589026545,2216.866832531551,2224.7684610194187
394982,27,"Pittsburgh, PA",msa,PA,960.9734114120464,967.7245004175068,970.9400260397064,976.4595677941242,985.0031610822102,987.426775211097,989.1993071072478,985.1282527381284,980.9686207941126,975.9073617887776,977.00408875473,978.1375541700336,988.4254606247816,993.4167778661324,1004.9213312730654,1008.0900308223024,1009.7247859587106,1006.3853984259508,1004.3461252480768,998.6542239468112,995.2156487131838,985.6325751850062,982.9855829757532,981.0526560569018,988.9734859150268,1001.3322152524612,1014.1779345166098,1021.9477931197424,1024.6817832399852,1025.8615575697752,1025.6258153276135,1026.0118122177944,1021.1892455085272,1018.6485692329354,1017.9952682517016,1020.2609673919362,1025.188436440694,1033.0128355456868,1044.1640493326752,1051.9561631877914,1056.6189172198565,1058.21328496381,1060.629895939488,1056.1182945127096,1053.471240775884,1051.3039492225057,1056.9526926756537,1063.605832146179,1069.0248629320172,1076.2358203037438,1082.8453949749746,1089.2703174797973,1091.7295696516885,1093.089560820956,1092.77485771263,1094.3985308372878,1096.061417355308,1101.191324640593,1104.1089265997305,1108.6083019564524,1113.3930171999914,1120.263698413299,1127.5848438271155,1128.7830840696088,1129.6665855332442,1129.1202394328225,1133.379072203075,1134.6528420234904,1136.9763307223525,1137.37802989749,1136.5156323876938,1136.1997554383402,1138.8381115628792,1146.8240459007066,1155.4117844998248,1165.4291561389375,1176.9367690566617,1190.626560849213,1202.5830794040337,1213.8615043094887,1220.529698797303,1224.0732043162388,1228.2900134207955,1227.7209784589854,1234.9957758400944,1238.9537263979823,1251.0782018347563,1259.6389136903886,1271.6134861958378,1284.2013422166626,1296.8574951748385,1307.8236524590045,1306.571839987082,1303.1855714953722,1294.179781517264,1296.2231634954826,1298.7853587892482,1308.2479347464598,1314.2633046954504,1321.7705898382767,1330.063593485961,1338.356697467386,1343.2639491947132,1345.8667664718575,1345.8739625230255,1346.2624914942714,1345.516492049531,1349.5940319050053,1356.7388153931518,1364.2329967474525,1368.0587146902672,1372.197255633254,1381.2165519191817,1392.3819854126389,1399.3756769380143,1404.8514796745408,1406.06156253172,1407.1562894129434,1403.173812660083,1404.1190854799136,1408.341921873579,1414.7287469488138,1422.435563740758,1432.338386590902,1441.682945605188,1455.0146215713564,1462.5802174239277,1463.7198226942128,1463.1761089133172,1459.8378039714937,1463.4338703934443,1461.031527658669,1465.5740218360384,1469.2793732800228,1478.5450759029336
394466,28,"Cincinnati, OH",msa,OH,861.5795052749503,862.8594619772643,868.7273422753792,875.3670616792219,880.5397761434733,883.3010019175072,888.0708789001743,891.3465308713135,893.6001307544593,891.5737826354286,896.7371120053983,897.9601098189602,901.6288241619956,895.7943548971178,899.884173285393,903.589750462652,914.1223637388103,914.828896024601,917.5858051489682,916.6309267675456,918.6698038315508,917.650480231049,920.0305936168626,923.136597554106,929.6457852924116,933.7787721551886,938.721480302201,946.363469599367,954.5242570867622,960.897738149172,963.702150057858,966.5746520848732,964.9981538027142,964.8966366286222,962.4669526840444,966.0614196669936,967.5656594702998,973.481071329406,982.2858338765562,993.2264786707124,999.8369232911944,1001.4463850925612,1003.396635772958,1003.8121956166852,1007.5312296774674,1011.3940489235714,1015.1678696339956,1019.9110861088452,1020.132728371287,1025.0855790105331,1030.3356079611017,1040.2679547435318,1048.942773159108,1053.776176375277,1058.174595775561,1059.6931435757183,1060.0269707352063,1058.827997754851,1063.58817764185,1065.550433508546,1071.9841165445198,1078.6779393216125,1090.608249067274,1096.108976779426,1099.967826862892,1104.263996933822,1111.6175659716382,1115.6284377067363,1119.8238068617377,1118.2531215402998,1119.802635860188,1120.8152822855602,1129.7328716498491,1134.587736320267,1144.0294417675343,1155.2516975706174,1169.6061895566986,1183.9539147916296,1196.0726215105112,1211.904711179739,1223.777053073767,1229.035171088353,1233.345044984106,1235.292046429549,1243.522907928087,1252.2824558825073,1267.084872359612,1284.8061278256978,1299.3618167872,1316.539536434767,1332.7115685644685,1344.0266414696612,1345.810605404036,1344.2102779639738,1342.2026320356686,1344.7531272606343,1347.7732019341038,1357.120393477128,1368.4687207587228,1380.5494661181408,1393.5446425119353,1401.6368499901707,1408.3394523952493,1412.1788308520784,1413.38777660965,1417.5530411062691,1415.152049865879,1420.477894780465,1422.8951708013706,1430.7682814743844,1438.9308842085102,1447.4418900346982,1456.6843324838603,1465.8704756217912,1472.999426168254,1481.8969163475629,1483.9777183655813,1486.0899314294477,1488.0794804365796,1485.3016154893508,1486.1173805433282,1484.247941869014,1494.5149922233306,1501.9461633265896,1515.6322900022153,1523.4000519955189,1531.9146960726137,1536.1803601645513,1535.663452295134,1532.4797934883825,1524.5237318067684,1521.4322021311352,1526.4763240735197,1536.3536916775524,1549.064240175312
394355,29,"Austin, TX",msa,TX,1154.4212247089922,1165.181614035135,1173.16651884599,1180.2061974291794,1190.5974673176436,1198.778905855703,1205.3240701614031,1209.5344399104206,1209.1804746825546,1205.9732987704883,1203.1719606050517,1206.5475396350732,1211.637696547468,1215.0151202313295,1218.3492488028544,1227.4802500934995,1236.613700351336,1244.8309246354938,1247.9848318019235,1247.778696098658,1243.2925985201432,1234.826905776686,1229.9040701360789,1230.6554862517485,1236.4224084097568,1246.3155274365365,1259.3877145925444,1269.803930449299,1275.5371983371638,1279.516674250236,1279.616646890229,1276.946760076435,1270.1234915610485,1263.4661668502592,1263.1027446207074,1263.202720791971,1264.718840017451,1273.045730952715,1279.8362054529186,1291.0468317827738,1295.8210502551826,1306.190538174854,1313.833323403309,1318.1140323405816,1316.9640325285493,1316.160381546328,1320.0069099157745,1321.4495611486495,1323.6619655946258,1329.894785632208,1342.030637390092,1353.0550008065643,1359.4826053980378,1365.0083156154844,1372.956133935678,1379.2596192543208,1380.0869512659085,1378.1201550466917,1375.0156367693637,1375.7290079511106,1380.0392631503155,1386.5104021819077,1395.8356333334762,1393.1211728634903,1385.1213796911877,1378.4247354018012,1381.7335308302477,1384.4927306538273,1377.7797888633445,1370.0373185121184,1366.499144901963,1368.9541236344123,1379.917189504461,1395.6165053385214,1417.4796411663044,1444.663314201633,1481.6015643162536,1526.9589982825626,1577.525760234548,1624.13826503451,1653.7600185917065,1663.447112664672,1660.088531181413,1664.473002915296,1667.7128517764163,1684.3943971071865,1699.6113865595046,1724.4664625611276,1745.9884738256685,1770.2467479896934,1791.371887914204,1794.1743973870389,1784.2085153262756,1762.2042100689362,1740.760225738738,1727.4217553611804,1723.5897759349346,1727.5475138577365,1739.7352737331023,1743.4045110464754,1749.3805886484165,1745.4724945188188,1744.2558415704398,1733.5424934271823,1715.7961106405671,1698.64918164343,1685.2514707583148,1678.2340757360591,1671.4778154929895,1668.809187299153,1668.758840473638,1674.5595051188286,1681.289471415767,1683.8554394412226,1679.3754239456764,1665.677307946052,1651.2476667955143,1632.9355789993404,1618.8758358043967,1609.2088889405877,1607.2402001032794,1610.36784740987,1616.7172072333751,1623.2186375126475,1630.9994681615742,1631.0602472847895,1622.5904381598673,1608.1312866875203,1594.5521273097463,1583.8738272538965,1572.7899129381533,1565.3318499593215,1564.661842241045,1572.1013737657663,1579.0322709010477
394775,30,"Las Vegas, NV",msa,NV,966.8979773443264,972.0823590021732,978.6145319510168,984.6781014960334,991.8662680368474,998.1935117517462,1004.1308181830182,1007.0793146230204,1010.6347863382872,1010.6916562451936,1011.2515799544724,1009.5421572603688,1011.1153908730556,1013.7853280669714,1018.1254597223384,1024.979077922762,1032.026720421005,1041.517136552163,1044.957716220085,1048.6603857703872,1049.046464714478,1051.0212629502264,1050.844483389396,1050.291719814949,1053.990175592348,1061.6076198432015,1073.018099658403,1082.3478990087444,1091.0206241239143,1099.1202288490792,1106.5716446244046,1111.35148954288,1114.7273222053782,1115.8692940509563,1117.4537146500884,1119.8028915454397,1124.5124994461626,1131.86973694081,1142.1720009048097,1155.3961768660822,1167.4984819184035,1176.0905645528333,1184.0556694813909,1189.517030626814,1194.8318122094731,1196.437988731364,1199.938776033341,1201.683900263689,1206.7570241092756,1210.8658646020804,1222.592231187873,1234.0119337859187,1247.4102209877772,1255.6061256725125,1261.323260871173,1265.832771030677,1266.119188399416,1265.308129644333,1263.741297750906,1262.5236368035612,1265.326278835947,1270.6890376728634,1278.2427778958297,1273.6797173406214,1271.2776138709223,1273.044176457148,1290.011233825506,1306.9704672798282,1324.4909162321514,1338.0079588448407,1345.8814074586476,1351.2466601426763,1361.8263849186062,1375.7636892767848,1392.424954326117,1405.59306730797,1444.5101539452537,1493.4230967597814,1552.30298572425,1595.622723478124,1631.101515429817,1653.0178427292017,1662.1161722740767,1662.4204461117265,1665.0723336869485,1669.666406571596,1680.4083816727982,1691.335375623,1705.416661318119,1718.087911887092,1729.8351474138076,1722.2553382114345,1705.4590260799928,1681.3337244803145,1664.3045113907524,1652.2637385370326,1650.7827452999495,1657.576863622648,1672.5370349082427,1679.3989736790631,1687.76685258634,1687.9788338405133,1694.025705434461,1692.1174096638465,1688.4571390230278,1683.7939418862543,1679.2690017039226,1678.7363358752827,1678.7835931518946,1681.6696489781132,1692.0429522309348,1705.8825978893765,1722.9959428781517,1732.810276992286,1734.6012682137946,1733.0286132590666,1727.3125730361207,1720.1029418620124,1712.7661170393644,1707.720512215576,1713.5359145840105,1722.210302627983,1732.935835731475,1736.677596153812,1740.0111701051164,1741.2331618737194,1741.7853419411304,1740.6709685099652,1732.6750973491144,1727.0329513239703,1717.2295700999084,1714.5863818480498,1714.431135546807,1721.5227589196331,1726.839913721102
394735,31,"Kansas City, MO",msa,MO,859.6673783466522,863.346602779614,871.7550505162609,875.8248046657101,880.7658155040161,884.1118047030699,888.8893924711742,891.9599686889635,891.5202239809108,889.7735344941954,888.7834996517994,888.3203458658458,892.6050747828509,895.6274175420102,901.3870060872214,906.2871455146568,909.3214181536432,913.9840391777316,918.1232832237976,923.2941981313212,927.1773545571864,928.1818852609777,927.4217648089718,926.1704326825504,925.2570167405726,931.3099734833672,937.63164507678,946.853254285654,953.3442004736064,957.6944552158268,960.7514734720736,961.937050932134,963.431292865074,963.0819231719192,965.012675057906,967.0915075085952,968.5781656600554,970.9822000490544,975.7704779595784,982.1142134297228,988.7481552802436,994.3739489469802,996.3523540979248,996.6282077376322,996.9062706633856,996.696768821288,996.5442541963918,996.1444408443764,1000.1133944442996,1006.2234895023583,1012.5767626866424,1020.7396730669336,1027.839110262316,1035.075377899854,1039.707979054068,1039.5703189659364,1036.3369473134146,1031.481478416281,1030.247099693866,1036.2377337255766,1040.8463724022693,1048.4829063055197,1055.0440687636162,1063.915246407537,1070.3009738397718,1076.6472738230634,1085.3162016295385,1091.020341251342,1096.9058854193477,1094.56893560983,1094.2789908213972,1087.2998920033672,1091.9946936907993,1100.4537877177263,1112.9066407270525,1127.6345442814668,1142.7925873247666,1160.7306970536697,1174.1878060996514,1179.870040783739,1183.9920998762668,1185.3413247250007,1190.2076092976183,1197.1516910713535,1204.717265904686,1214.5740007540692,1224.5005089136855,1240.410103855336,1258.7905609262389,1276.315557517867,1290.9164021038705,1298.8950417575752,1300.2116251067926,1295.464490970701,1294.1682713428863,1295.7419983658738,1300.0679956972374,1303.783969591782,1314.3286351266026,1326.7588956928855,1341.525847364719,1351.2701974601027,1357.3449242185368,1359.150465295507,1356.0482622875556,1357.4149244763248,1358.7024148591129,1365.8105216708143,1368.5279956805332,1374.857700114145,1382.6698787602468,1392.660974094211,1405.926864829769,1417.2408819520083,1426.9666968831552,1431.203301414722,1429.8668321204236,1426.4459051967517,1422.2477870393038,1422.9809304357527,1434.5655137953613,1443.928120771253,1456.915110831978,1464.1452025803142,1473.315781553149,1482.8981105306382,1488.4726256882132,1495.5188588011215,1493.6345941720217,1490.8269433782975,1486.1557292338134,1486.335814259329,1489.2710950000132,1495.174247233889,1503.3240640764095
394492,32,"Columbus, OH",msa,OH,875.2152755781564,877.7041736388962,878.4533160343403,879.3177336855848,889.9085256648818,896.7613612989024,906.9307404503088,906.7172470253868,908.3590331312412,917.8639744349616,915.0826328190184,914.37099683958,911.281558409465,914.98669168377,919.8628137515384,926.922969172278,935.9464408428412,944.9262982810131,945.2929811895092,941.5548299272926,934.960787081164,933.3252269495058,938.763634247342,942.128819948544,947.7927963247452,955.2059817278002,966.4558203577752,975.207404040035,978.0910714239968,980.7427768631292,982.141831890468,984.2966163053964,988.5710092787882,989.1194730725648,991.5312918249344,989.8662969672312,996.9410222397132,1004.563411153002,1018.062280981312,1027.2089130387087,1035.347143197714,1037.9014708558277,1039.957167122725,1040.6255348811228,1041.1886863902307,1040.0354262972764,1038.2302383631506,1038.2800163353854,1044.8373008807264,1052.0110813857611,1062.710497876274,1069.6609053989175,1077.7680674573412,1079.6749916246638,1082.01457359347,1081.7027803758876,1085.6414321866016,1084.9762409549326,1087.4502393519942,1086.8027714264806,1093.177111707756,1098.1633499966704,1110.1469948096994,1115.520741434929,1121.8482679506956,1123.7939496536164,1131.276957465529,1137.4485821188348,1140.2257102012468,1146.6062362314733,1149.743160211922,1143.8991480127904,1144.998510636113,1148.9643028702812,1167.8660152417792,1179.2773498372278,1200.780697363695,1216.2230725113914,1231.754638846628,1239.972254512572,1248.1467840470991,1251.732948127759,1254.6442288619205,1257.2540937802148,1261.533252162027,1267.3270449072834,1277.6184550021078,1294.0674587951507,1313.8798314996418,1337.0614644654197,1355.513376480341,1363.5609400411813,1362.0163774818614,1350.4482190196914,1339.3108163771783,1338.1910976503466,1342.5781512122771,1350.2556411037283,1359.9243315844506,1374.091050135161,1392.1208768502097,1400.9075853949437,1408.7061846053534,1412.4304429579245,1411.3017354706285,1407.6080211063158,1405.328986868219,1405.0337404008312,1404.431455127985,1409.0585283165935,1414.641794586988,1428.4452579315737,1440.405852629725,1456.766319032016,1466.8545099012556,1473.4173844773557,1474.48660016339,1470.732686889886,1468.0902952566694,1464.8062255770622,1470.3999153179932,1475.1324768287443,1488.2461322575805,1496.417182640408,1508.6358498646991,1515.3129829482525,1516.2905155784151,1514.9391558293833,1514.2720542099564,1517.1428609513414,1508.1629253588444,1498.3198990461744,1494.0896202956926,1501.378491477305,1513.553430555177
394705,34,"Indianapolis, IN",msa,IN,866.2963349037705,868.733637826622,875.06649673787,879.3172830035902,885.0579891019426,885.8973869945077,888.1455036034404,888.5823357454548,891.009388549653,890.3352924686623,891.8253882545446,891.6588982154827,891.7864112044247,892.0298060355256,895.989229270152,903.1014019043608,911.1230359582094,915.3295626269868,917.8637629799932,914.077418129244,910.2505120722268,907.94785015824,905.5634151032124,904.7093641918492,905.6937953960002,913.687295349132,922.47464275114,931.2954000305448,937.8862303024248,943.2226031283312,945.4725006339594,945.3594326214844,944.3517902466378,944.9522143794162,943.682137264654,947.6647495326968,949.5012616092076,956.7389022209696,960.893461463603,969.0255875999596,974.8408914937078,981.0936453279191,982.457690559664,984.134985351488,982.7018522131552,981.1678031404092,981.4540944176318,981.8172487469908,985.7277109368412,991.1990185012324,1000.9146692517228,1010.9254933191596,1016.2824566010806,1022.1123168830208,1023.6371743503544,1024.0851632510971,1025.291051173258,1023.3458759908824,1021.1396981986932,1020.151967211534,1026.0902557902525,1037.8180942704776,1047.910845867535,1054.705947045196,1067.157205899896,1075.1160920015143,1084.602627102722,1090.4924848853054,1095.1920176448057,1100.1184164274089,1098.118425456469,1103.775910782879,1107.9478538193034,1115.5453093190292,1121.2691610815996,1132.565930941252,1148.9029250446993,1165.8546536651477,1185.3862699666506,1202.913788521492,1216.6032250809074,1225.279543466053,1230.037852358021,1231.785396911226,1234.483357525235,1241.6574198601147,1257.6726898037668,1278.0086738186048,1296.4208418433043,1316.082942099565,1332.5872729030211,1341.791962512406,1339.324018285034,1331.4489759289447,1326.806221023512,1328.0846969289378,1332.6687018827472,1337.5605178168212,1350.0729557236743,1358.3163982473827,1371.5000176798978,1376.6302130377396,1384.021918758347,1386.4779294206978,1388.2938303128074,1388.1533076202695,1389.019894245438,1388.778378719809,1392.873314385572,1401.2486096920518,1411.063605319523,1419.1720042642228,1428.454960422991,1435.5648756103024,1448.4056944882511,1452.7273675398633,1456.4435496231315,1449.6791374175837,1448.2471689873996,1449.739231129085,1459.134491046521,1466.2632191033747,1475.2721367167603,1482.439187062923,1493.6789511978068,1501.7629964778218,1508.631943686934,1505.930775895884,1505.3148738045754,1502.919574270666,1504.5713358050507,1500.9216907671178,1503.676069853496,1505.1286500006297,1513.5063950599276
394475,35,"Cleveland, OH",msa,OH,801.7951568469501,809.1265259393846,813.0857459064191,821.4297930554123,821.9011576854136,819.7358667040809,819.2776998324962,821.4126388028953,825.9673990375434,824.7010362631333,824.6889989881653,821.2395257565612,826.5711047479208,827.1469544221526,829.7421612123163,827.869827104829,835.8145895904445,840.596189548829,843.6272748820749,840.3292932727605,841.2550698771889,843.1272733275554,841.9485834220079,836.2472276556327,836.2092022488034,841.2313294896536,852.2123517172503,860.8508389176111,866.9584136009213,869.3500619110961,867.1440438931277,867.3771943509728,868.1413224314623,868.4285981453755,868.3877781605265,863.0341255779683,866.4978922953775,872.10937588371,884.1030458672167,886.954012558447,889.5623946475616,891.8817377700068,895.04492156633,898.8827177671714,897.3843603571958,901.897478068862,901.950871892528,905.7237656327956,905.5688187022586,910.433742938746,916.949122562838,926.294780609014,932.9507421266192,939.2852973381536,939.7809358093182,941.5501530264554,941.811207635374,942.4521743980648,937.5934606429656,938.6248289484786,939.7285407643948,950.9117616770786,960.539352335898,973.074140426249,978.4486586831686,984.8766275985732,989.8893351320132,1000.8408680932394,1008.0829688490836,1009.2993847064972,1004.9230536925216,999.7623934599698,1007.1361032454232,1014.955653941012,1030.2222448552525,1036.6529374869635,1047.7335153443462,1055.640792962795,1072.8517210661305,1083.1250711200942,1089.6610975701687,1098.9993198077511,1102.950254294465,1108.574899306851,1103.3828907058596,1114.9666957820953,1127.9859666708749,1144.5959000660696,1157.6006025577512,1167.251834418783,1174.80469883454,1179.1468863292778,1184.715610629604,1183.7185467614297,1181.902512857076,1181.478016593493,1184.3532853196782,1188.64435614557,1196.224610825643,1208.6452954553192,1216.791124405697,1220.4552755936568,1227.8474491640447,1238.4964138583557,1241.0475309135525,1241.4826921721558,1244.3224523153149,1255.0015067405782,1263.0522895497286,1270.6006439182845,1275.110201068528,1286.1723287822922,1296.7596416790357,1310.330623287501,1317.6019139382072,1322.3541142995937,1323.3484691487304,1326.1644553081169,1333.3397248706472,1340.2296124056954,1348.5269558234847,1349.389255651084,1356.874857160372,1361.1051942865363,1369.4042296888676,1374.5246851223465,1378.943801331062,1381.8100501601707,1388.2847599264214,1394.7871108059603,1397.6323690147287,1400.656451273381,1408.1771972691863,1417.693820329726,1418.9251664691158
395059,36,"San Jose, CA",msa,CA,2455.035596805485,2464.2225983138346,2483.445286021669,2519.4012650839886,2577.6297696722017,2628.5201017512572,2666.8357843031863,2679.1872615304046,2671.9444706621857,2668.9264972944097,2655.695615231586,2655.628049103112,2652.978047704056,2667.7462878467413,2681.79264287619,2686.6947629388997,2717.4735623199813,2736.589759373021,2753.501732636096,2725.1825253192733,2701.729266882793,2670.3683900773494,2657.843069836201,2651.3756628091865,2670.7136952103424,2689.783206691319,2720.973402441273,2739.959450024192,2772.9228995979142,2796.896958507527,2813.6032679372324,2813.9866573551913,2803.548419434142,2790.6857014271873,2779.6144485002696,2774.774579086531,2782.9771233074134,2807.268422406635,2833.2559371218163,2859.440424311188,2872.2168950275927,2890.8957250606745,2903.3412342215856,2911.5474567809283,2900.0823644413567,2880.293856134057,2869.8239991150444,2868.819435718604,2876.8360438965096,2882.937986993931,2898.8330343596604,2918.6406133124788,2940.1710989383455,2958.9802522990694,2971.729637169992,2974.382199972051,2963.8187758264767,2952.6337343776527,2938.7690805090874,2945.126831727622,2949.0000551663484,2963.491983905679,2975.2179531349257,2971.876379685394,2959.5758819732987,2929.2037894382665,2900.5301955781306,2862.88156674393,2822.516722197056,2776.4399294512423,2747.0657433386764,2720.130877902667,2709.917230751618,2708.624745498712,2721.0182212797845,2749.922715639943,2786.9992578204424,2832.675449947586,2881.9053247082797,2920.64644125131,2941.3761683710636,2943.299395295398,2930.1623393758086,2926.9361790106905,2941.3923324271445,2972.188937777315,3007.6873833568216,3048.4308565181104,3089.2453105636096,3136.516450643939,3173.1581038149056,3194.225352778121,3192.4543118364863,3165.8365876281464,3131.243020852429,3103.5191134409497,3100.3646554290685,3110.63543262702,3134.1900568598753,3147.1535708691417,3170.5923455833267,3182.7946055698803,3198.88398649807,3201.502705433077,3190.2813102849095,3162.538846862044,3128.492068707225,3116.2227089506737,3131.1015941527835,3162.581005728018,3194.0629729848747,3217.0953052226496,3249.692685417865,3276.888780312883,3304.331804110543,3310.4652255329156,3305.5502042096946,3288.731304902089,3268.827042024129,3252.9465576548314,3257.703590611139,3278.026561932912,3310.0220051244028,3336.2058869584407,3362.223792668383,3388.0012357327387,3409.8038392856374,3427.1107478430827,3425.544510822814,3416.0278302419943,3408.2485594741497,3412.010398716344,3423.071818603949,3445.5044051973823,3469.7056544040292
